,timestamp,tvl usd value,date
396,1688781600,27403331.2003023403078505833504947,2023-07-08 05:00:00
397,1688778000,27316815.48949789196886955326495762,2023-07-08 04:00:00
398,1688774400,27170811.35735985082680425670508929,2023-07-08 03:00:00
399,1688770800,27249487.3067229201575701410060274,2023-07-08 02:00:00
400,1688767200,27291186.44521882597608658782113259,2023-07-08 01:00:00
401,1688763600,27166485.45941415997837300516983804,2023-07-08 00:00:00
402,1688760000,27268328.52052980366303337620694818,2023-07-07 23:00:00
403,1688756400,27308949.70664492866477431766148436,2023-07-07 22:00:00
404,1688752800,27334726.72973707788643500742381912,2023-07-07 21:00:00
405,1688749200,27199302.2948742094199081705833946,2023-07-07 20:00:00
406,1688745600,27194870.69151773223841838619749699,2023-07-07 19:00:00
407,1688742000,27167664.11339017970248210089412838,2023-07-07 18:00:00
