,timestamp,tvl usd value,date
389,1689408000,7855992.027528428178949347483953131,2023-07-15 11:00:00
390,1689404400,7831552.193610901028176301264963265,2023-07-15 10:00:00
391,1689400800,7682579.194135807143122984662889531,2023-07-15 09:00:00
392,1689397200,7640649.341876734496298554710983571,2023-07-15 08:00:00
393,1689393600,7680058.576913609416742867937053438,2023-07-15 07:00:00
394,1689390000,7638776.771425341771685658411780563,2023-07-15 06:00:00
395,1689386400,7661525.945085728679569614780515068,2023-07-15 05:00:00
396,1689382800,7576222.094470236132254728753362947,2023-07-15 04:00:00
397,1689379200,7688920.483180976187914943363457849,2023-07-15 03:00:00
398,1689375600,7792051.119311883699445782274770199,2023-07-15 02:00:00
399,1689372000,7703890.901778948065590686627369205,2023-07-15 01:00:00
400,1689368400,7708659.785096159062065414063920079,2023-07-15 00:00:00
401,1689364800,7462279.403635236871395595146142956,2023-07-14 23:00:00
402,1689361200,7589756.337485934393268842957784095,2023-07-14 22:00:00
403,1689357600,7641687.453035729949182706082145451,2023-07-14 21:00:00
404,1689354000,7719415.468515727663972535579026734,2023-07-14 20:00:00
405,1689350400,7554754.535994143770174688353504459,2023-07-14 19:00:00
406,1689346800,7674952.370231920902046902799378312,2023-07-14 18:00:00
407,1689343200,7608591.868115142269368725789159291,2023-07-14 17:00:00
